timestamp,robot_x_m,robot_y_m,robot_heading_deg,region_id,grid_row,grid_column,path_segment,patrol_loop,risk_score,risk_level,state_confidence,uncertainty_score,uncertainty_level,dominant_risk,action_permission,safety_action,safety_policy,robot_action_mode,action_priority,motion_command,perception_command,actuator_command,operator_notification,execution_guard,command_status,uncertainty_case
2026-08-24 02:00,51.1,9.9,90,R01C03,1,3,row_1,22,48.8,中,0.54,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C03@(51.1,9.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-24 03:00,70.1,9.4,90,R01C04,1,4,row_1,22,48.2,中,0.53,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C04@(70.1,9.4); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-24 04:00,89.2,9.1,90,R01C05,1,5,row_1,22,47.5,中,0.52,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C05@(89.2,9.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-24 05:00,108.6,9.0,90,R01C06,1,6,row_1,22,49.1,中,0.55,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C06@(108.6,9.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-24 06:00,108.6,29.1,270,R02C06,2,6,row_2,22,49.2,中,0.55,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R02C06@(108.6,29.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-24 07:00,89.4,29.5,270,R02C05,2,5,row_2,22,9.7,很低,0.98,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C05 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-24 08:00,70.4,30.0,270,R02C04,2,4,row_2,22,8.3,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C04 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-24 09:00,51.2,30.4,270,R02C03,2,3,row_2,22,8.3,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C03 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-24 10:00,31.5,30.8,270,R02C02,2,2,row_2,22,8.3,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C02 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-24 11:00,11.1,31.0,270,R02C01,2,1,row_2,22,8.3,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C01 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-24 12:00,10.1,50.9,90,R03C01,3,1,row_3,22,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C01 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-24 13:00,29.1,50.6,90,R03C02,3,2,row_3,22,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C02 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-24 14:00,48.5,50.2,90,R03C03,3,3,row_3,22,8.5,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C03 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-24 15:00,68.6,49.7,90,R03C04,3,4,row_3,22,9.1,很低,0.98,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C04 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-24 16:00,89.4,49.3,90,R03C05,3,5,row_3,22,45.0,中,0.08,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C05@(89.4,49.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-24 17:00,110.4,49.0,90,R03C06,3,6,row_3,22,45.0,中,0.15,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C06@(110.4,49.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-24 18:00,111.2,69.0,270,R04C06,4,6,row_4,22,43.3,中,0.45,0.0,低,drought,hold,monitor_more_context,风险或不确定性处于中间状态 → 继续观察并收集更多上下文,monitor_context,normal,continue_patrol; revisit_region:R04C06,collect_next_context_window,none,R04C06 风险或不确定性处于中间状态，继续观察,no_direct_field_actuation,monitoring,normal
2026-08-24 19:00,91.5,69.3,270,R04C05,4,5,row_4,22,48.6,中,0.54,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C05@(91.5,69.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-24 20:00,71.0,69.7,270,R04C04,4,4,row_4,22,47.8,中,0.53,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C04@(71.0,69.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-24 21:00,50.1,70.2,270,R04C03,4,3,row_4,22,47.6,中,0.52,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C03@(50.1,70.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-24 22:00,29.1,70.6,270,R04C02,4,2,row_4,22,47.0,中,0.52,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C02@(29.1,70.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-24 23:00,8.5,70.9,270,R04C01,4,1,row_4,22,46.9,中,0.52,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C01@(8.5,70.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 00:00,8.7,11.0,90,R01C01,1,1,row_1,23,47.0,中,0.52,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C01@(8.7,11.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 01:00,29.4,10.8,90,R01C02,1,2,row_1,23,47.4,中,0.52,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C02@(29.4,10.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 02:00,50.4,10.4,90,R01C03,1,3,row_1,23,64.2,中高,0.74,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R01C03,verify_soil_moisture_next_pass,send_irrigation_alert,R01C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-25 03:00,71.3,10.0,90,R01C04,1,4,row_1,23,61.7,中高,0.71,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R01C04@(71.3,10.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-25 04:00,91.5,9.5,90,R01C05,1,5,row_1,23,13.7,很低,0.92,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C05 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-25 05:00,111.0,9.1,90,R01C06,1,6,row_1,23,45.0,中,0.02,47.0,中,waterlogging,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C06@(111.0,9.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 06:00,110.1,29.0,270,R02C06,2,6,row_2,23,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C06 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-25 07:00,89.1,29.1,270,R02C05,2,5,row_2,23,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C05 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-25 08:00,68.5,29.4,270,R02C04,2,4,row_2,23,8.7,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C04 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-25 09:00,48.7,29.9,270,R02C03,2,3,row_2,23,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C03 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-25 10:00,29.4,30.4,270,R02C02,2,2,row_2,23,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C02 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-25 11:00,10.5,30.8,270,R02C01,2,1,row_2,23,8.5,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C01 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-25 12:00,11.3,51.0,90,R03C01,3,1,row_3,23,45.0,中,0.03,47.0,中,heat,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C01@(11.3,51.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 13:00,31.5,50.9,90,R03C02,3,2,row_3,23,8.7,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C02 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-25 14:00,51.0,50.7,90,R03C03,3,3,row_3,23,45.0,中,0.08,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C03@(51.0,50.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 15:00,70.0,50.2,90,R03C04,3,4,row_3,23,45.0,中,0.17,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C04@(70.0,50.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 16:00,89.1,49.8,90,R03C05,3,5,row_3,23,45.0,中,0.25,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C05@(89.1,49.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 17:00,108.5,49.3,90,R03C06,3,6,row_3,23,45.0,中,0.36,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C06@(108.5,49.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 18:00,108.7,69.1,270,R04C06,4,6,row_4,23,45.0,中,0.45,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C06@(108.7,69.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 19:00,89.5,69.0,270,R04C05,4,5,row_4,23,45.0,中,0.48,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C05@(89.5,69.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 20:00,70.5,69.2,270,R04C04,4,4,row_4,23,45.0,中,0.48,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C04@(70.5,69.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 21:00,51.3,69.6,270,R04C03,4,3,row_4,23,45.5,中,0.50,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C03@(51.3,69.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 22:00,31.5,70.1,270,R04C02,4,2,row_4,23,45.0,中,0.49,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C02@(31.5,70.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-25 23:00,11.0,70.6,270,R04C01,4,1,row_4,23,46.8,中,0.51,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R04C01@(11.0,70.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-26 00:00,10.0,10.9,90,R01C01,1,1,row_1,24,47.5,中,0.52,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C01@(10.0,10.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-26 01:00,29.1,11.0,90,R01C02,1,2,row_1,24,48.5,中,0.54,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C02@(29.1,11.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-26 02:00,48.5,10.9,90,R01C03,1,3,row_1,24,49.2,中,0.55,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C03@(48.5,10.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-26 03:00,68.7,10.5,90,R01C04,1,4,row_1,24,50.5,中,0.56,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C04@(68.7,10.5); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-26 04:00,89.5,10.0,90,R01C05,1,5,row_1,24,51.2,中,0.57,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C05@(89.5,10.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-26 05:00,110.5,9.5,90,R01C06,1,6,row_1,24,50.0,中,0.56,35.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R01C06@(110.5,9.5); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-26 06:00,111.3,29.2,270,R02C06,2,6,row_2,24,64.6,中高,0.75,44.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C06@(111.3,29.2); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-26 07:00,91.5,29.0,270,R02C05,2,5,row_2,24,60.7,中高,0.70,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C05@(91.5,29.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-26 08:00,71.0,29.1,270,R02C04,2,4,row_2,24,70.9,中高,0.84,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R02C04,verify_soil_moisture_next_pass,send_irrigation_alert,R02C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-26 09:00,50.0,29.4,270,R02C03,2,3,row_2,24,66.4,中高,0.78,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R02C03@(50.0,29.4); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-26 10:00,29.0,29.8,270,R02C02,2,2,row_2,24,76.2,中高,0.92,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R02C02,verify_soil_moisture_next_pass,send_irrigation_alert,R02C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-26 11:00,8.5,30.3,270,R02C01,2,1,row_2,24,80.3,高,0.97,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R02C01,verify_soil_moisture_next_pass,send_irrigation_alert,R02C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-26 12:00,8.7,50.7,90,R03C01,3,1,row_3,24,80.7,高,0.98,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C01,verify_soil_moisture_next_pass,send_irrigation_alert,R03C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-26 13:00,29.5,51.0,90,R03C02,3,2,row_3,24,79.7,中高,0.96,0.0,低,drought,execute,execute_recommended_action,高风险 + 低不确定性 → 允许执行建议动作,irrigation_alert,high,continue_patrol_after_marking:R03C02,verify_soil_moisture_next_pass,send_irrigation_alert,R03C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready,normal
2026-08-26 14:00,50.5,51.0,90,R03C03,3,3,row_3,24,72.7,中高,0.86,35.0,中,drought,hold,recheck_before_action,高风险 + 高不确定性 → 先复查，不直接执行动作,recheck_region,high,"navigate_to:R03C03@(50.5,51.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R03C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck,normal
2026-08-26 15:00,71.3,50.7,90,R03C04,3,4,row_3,24,45.0,中,0.24,47.0,中,drought,hold,resample_before_action,中风险 + 高不确定性 → 重新采样后再决策,resample_sensors,medium,"hold_position:R03C04@(71.3,50.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling,normal
2026-08-26 16:00,91.5,50.3,90,R03C05,3,5,row_3,24,9.2,很低,0.98,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C05 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-26 17:00,110.9,49.8,90,R03C06,3,6,row_3,24,8.4,很低,0.99,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C06 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-26 18:00,110.0,69.4,270,R04C06,4,6,row_4,24,8.3,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C06 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-26 19:00,89.0,69.1,270,R04C05,4,5,row_4,24,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C05 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-26 20:00,68.5,69.0,270,R04C04,4,4,row_4,24,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C04 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-26 21:00,48.7,69.2,270,R04C03,4,3,row_4,24,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C03 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-26 22:00,29.5,69.6,270,R04C02,4,2,row_4,24,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C02 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-26 23:00,10.6,70.0,270,R04C01,4,1,row_4,24,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R04C01 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-27 00:00,11.3,10.5,90,R01C01,1,1,row_1,25,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C01 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-27 01:00,31.5,10.9,90,R01C02,1,2,row_1,25,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C02 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-27 02:00,50.9,11.0,90,R01C03,1,3,row_1,25,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C03 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-27 03:00,69.9,10.9,90,R01C04,1,4,row_1,25,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C04 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
2026-08-27 04:00,89.0,10.6,90,R01C05,1,5,row_1,25,8.2,很低,1.00,0.0,低,healthy,observe,routine_patrol,低风险 + 低不确定性 → 常规巡检,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C05 当前风险较低，保持常规巡检,normal_autonomy,ready,normal
