timestamp,target_region,target_x_m,target_y_m,risk_level,dominant_risk,uncertainty_level,action_permission,safety_action,robot_action_mode,action_priority,motion_command,perception_command,actuator_command,operator_notification,execution_guard,command_status
2026-08-22 06:00,R02C06,110.3,30.1,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C06,verify_soil_moisture_next_pass,send_irrigation_alert,R02C06 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-22 07:00,R02C05,89.3,30.6,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R02C05@(89.3,30.6); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-22 08:00,R02C04,68.6,30.9,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C04,verify_soil_moisture_next_pass,send_irrigation_alert,R02C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-22 09:00,R02C03,48.6,31.0,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C03,verify_soil_moisture_next_pass,send_irrigation_alert,R02C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-22 10:00,R02C02,29.2,30.9,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C02,verify_soil_moisture_next_pass,send_irrigation_alert,R02C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-22 11:00,R02C01,10.3,30.5,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R02C01,verify_soil_moisture_next_pass,send_irrigation_alert,R02C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-22 12:00,R03C01,11.2,50.0,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C01,verify_soil_moisture_next_pass,send_irrigation_alert,R03C01 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-22 13:00,R03C02,31.5,49.6,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C02,verify_soil_moisture_next_pass,send_irrigation_alert,R03C02 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-22 14:00,R03C03,51.1,49.2,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C03,verify_soil_moisture_next_pass,send_irrigation_alert,R03C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-22 15:00,R03C04,70.2,49.0,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C04,verify_soil_moisture_next_pass,send_irrigation_alert,R03C04 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-22 16:00,R03C05,89.2,49.1,高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R03C05,verify_soil_moisture_next_pass,send_irrigation_alert,R03C05 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-22 17:00,R03C06,108.6,49.4,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R03C06@(108.6,49.4); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R03C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-22 18:00,R04C06,108.6,69.8,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C06@(108.6,69.8); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-22 19:00,R04C05,89.3,70.3,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C05@(89.3,70.3); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-22 20:00,R04C04,70.3,70.7,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C04@(70.3,70.7); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-22 21:00,R04C03,51.2,71.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C03@(51.2,71.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C03 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-22 22:00,R04C02,31.5,71.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R04C02@(31.5,71.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R04C02 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-22 23:00,R04C01,11.1,70.7,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C01@(11.1,70.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 00:00,R01C01,10.2,10.3,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-23 01:00,R01C02,29.2,9.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-23 02:00,R01C03,48.6,9.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-23 03:00,R01C04,68.6,9.1,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-23 04:00,R01C05,89.3,9.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-23 05:00,R01C06,110.3,9.2,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-23 06:00,R02C06,111.2,29.5,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-23 07:00,R02C05,91.5,30.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-23 08:00,R02C04,71.1,30.5,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-23 09:00,R02C03,50.2,30.9,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-23 10:00,R02C02,29.2,31.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C02@(29.2,31.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 11:00,R02C01,8.6,30.9,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C01@(8.6,30.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 12:00,R03C01,8.6,50.6,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C01@(8.6,50.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 13:00,R03C02,29.3,50.1,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C02@(29.3,50.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 14:00,R03C03,50.3,49.6,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C03@(50.3,49.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 15:00,R03C04,71.2,49.2,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C04@(71.2,49.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 16:00,R03C05,91.5,49.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C05@(91.5,49.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 17:00,R03C06,111.1,49.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C06@(111.1,49.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 18:00,R04C06,110.2,69.3,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C06@(110.2,69.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 19:00,R04C05,89.2,69.7,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C05@(89.2,69.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 20:00,R04C04,68.6,70.2,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C04@(68.6,70.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 21:00,R04C03,48.6,70.7,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C03@(48.6,70.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 22:00,R04C02,29.3,70.9,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C02@(29.3,70.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-23 23:00,R04C01,10.4,71.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C01@(10.4,71.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 00:00,R01C01,11.2,10.8,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C01@(11.2,10.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 01:00,R01C02,31.5,10.4,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C02@(31.5,10.4); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 02:00,R01C03,51.1,9.9,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C03@(51.1,9.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 03:00,R01C04,70.1,9.4,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C04@(70.1,9.4); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 04:00,R01C05,89.2,9.1,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C05@(89.2,9.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 05:00,R01C06,108.6,9.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C06@(108.6,9.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 06:00,R02C06,108.6,29.1,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R02C06@(108.6,29.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R02C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 07:00,R02C05,89.4,29.5,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-24 08:00,R02C04,70.4,30.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-24 09:00,R02C03,51.2,30.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-24 10:00,R02C02,31.5,30.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-24 11:00,R02C01,11.1,31.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-24 12:00,R03C01,10.1,50.9,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-24 13:00,R03C02,29.1,50.6,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-24 14:00,R03C03,48.5,50.2,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-24 15:00,R03C04,68.6,49.7,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-24 16:00,R03C05,89.4,49.3,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C05@(89.4,49.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 17:00,R03C06,110.4,49.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C06@(110.4,49.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 18:00,R04C06,111.2,69.0,中,drought,低,hold,monitor_more_context,monitor_context,normal,continue_patrol; revisit_region:R04C06,collect_next_context_window,none,R04C06 风险或不确定性处于中间状态，继续观察,no_direct_field_actuation,monitoring
2026-08-24 19:00,R04C05,91.5,69.3,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C05@(91.5,69.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 20:00,R04C04,71.0,69.7,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C04@(71.0,69.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 21:00,R04C03,50.1,70.2,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C03@(50.1,70.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 22:00,R04C02,29.1,70.6,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C02@(29.1,70.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-24 23:00,R04C01,8.5,70.9,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C01@(8.5,70.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 00:00,R01C01,8.7,11.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C01@(8.7,11.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 01:00,R01C02,29.4,10.8,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C02@(29.4,10.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 02:00,R01C03,50.4,10.4,中高,drought,低,execute,execute_recommended_action,irrigation_alert,high,continue_patrol_after_marking:R01C03,verify_soil_moisture_next_pass,send_irrigation_alert,R01C03 干旱风险可信，触发灌溉提醒,human_or_controller_confirmation_required_for_irrigation,ready
2026-08-25 03:00,R01C04,71.3,10.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R01C04@(71.3,10.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R01C04 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-25 04:00,R01C05,91.5,9.5,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R01C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-25 05:00,R01C06,111.0,9.1,中,waterlogging,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C06@(111.0,9.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 06:00,R02C06,110.1,29.0,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C06 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-25 07:00,R02C05,89.1,29.1,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C05 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-25 08:00,R02C04,68.5,29.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C04 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-25 09:00,R02C03,48.7,29.9,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C03 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-25 10:00,R02C02,29.4,30.4,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-25 11:00,R02C01,10.5,30.8,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R02C01 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-25 12:00,R03C01,11.3,51.0,中,heat,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C01@(11.3,51.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 13:00,R03C02,31.5,50.9,很低,healthy,低,observe,routine_patrol,continue_patrol,low,continue_nominal_patrol,standard_periodic_sampling,none,R03C02 当前风险较低，保持常规巡检,normal_autonomy,ready
2026-08-25 14:00,R03C03,51.0,50.7,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C03@(51.0,50.7); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 15:00,R03C04,70.0,50.2,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C04@(70.0,50.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 16:00,R03C05,89.1,49.8,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C05@(89.1,49.8); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 17:00,R03C06,108.5,49.3,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R03C06@(108.5,49.3); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R03C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 18:00,R04C06,108.7,69.1,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C06@(108.7,69.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 19:00,R04C05,89.5,69.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C05@(89.5,69.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 20:00,R04C04,70.5,69.2,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C04@(70.5,69.2); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 21:00,R04C03,51.3,69.6,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C03@(51.3,69.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 22:00,R04C02,31.5,70.1,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C02@(31.5,70.1); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-25 23:00,R04C01,11.0,70.6,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R04C01@(11.0,70.6); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R04C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-26 00:00,R01C01,10.0,10.9,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C01@(10.0,10.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C01 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-26 01:00,R01C02,29.1,11.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C02@(29.1,11.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C02 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-26 02:00,R01C03,48.5,10.9,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C03@(48.5,10.9); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C03 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-26 03:00,R01C04,68.7,10.5,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C04@(68.7,10.5); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C04 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-26 04:00,R01C05,89.5,10.0,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C05@(89.5,10.0); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C05 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-26 05:00,R01C06,110.5,9.5,中,drought,中,hold,resample_before_action,resample_sensors,medium,"hold_position:R01C06@(110.5,9.5); repeat_sampling_pass",resample_soil_moisture; resample_temperature; capture_context_image,none,R01C06 中风险且不确定性为中，重新采样后再决策,blocked_until_sensor_resample,queued_for_resampling
2026-08-26 06:00,R02C06,111.3,29.2,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R02C06@(111.3,29.2); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C06 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
2026-08-26 07:00,R02C05,91.5,29.0,中高,drought,中,hold,recheck_before_action,recheck_region,high,"navigate_to:R02C05@(91.5,29.0); slow_down; hold_safe_distance",capture_close_range_image; resample_environment_sensors,defer_field_actuation,R02C05 高风险但不确定性为中，先复查后再执行,blocked_until_recheck_confirms_state,queued_for_recheck
